ag_id,ag_name,citycode,feed_id,label,feed_name,relatedLink,official,feed_note,prefcode,prefname,catalog_name,feed_publisher,feed_service_begin_date,available_data,feed_page_url,license_name,license_url,feed_service_end_date,feed_LastUpdate,feed_start_date,feed_end_date,ver_status,feed_version_note,rt_id,rt_label,rt_catalog_name,rt_catalog_url,rt_status
a01001,道南バス株式会社,,f0100101,道南バス （Code for Muroran/室蘭市OD）,道南バスGTFS,https://www.donanbus.co.jp/,1,・むろらんオープンデータライブラリからのリンクあり;・室蘭市内，近郊路線のみ,01,北海道,CodeforMuroran（aruneko）（Github）,Code for Muroran,20170510,1,https://github.com/aruneko/DonanbusGTFS/releases/,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/deed.ja,20210401,20200402,20200401,20210401,1,2020/4/1改正,,,,,
a01001,道南バス株式会社,,f0100103,道南バス,GTFS-JP 道南バス,https://www.donanbus.co.jp/,1,,01,北海道,オープンデータ(GTFS-JP)の公開について（道南バス）,道南バス株式会社,20200925,1,https://www.donanbus.co.jp/topics/2021-4-1%e6%94%b9%e6%ad%a3-gtfs-jp%e3%83%87%e3%83%bc%e3%82%bf%e5%85%ac%e9%96%8b/,(オープンデータとして公開),,,20210331,20210401,20211130,1,2021/4/1改正,,,,,
a01001,道南バス株式会社,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01002,北海道拓殖バス株式会社,,f0100201,北海道拓殖バス　一般路線、コミュニティバス（音更町・新得町・清水町）,北海道拓殖バス 一般路線バス・各町コミュニティバス,https://www.takubus.com/,1,・音更町コミュニティバスは「すずらん号」の時刻データのみ;・HODaPにリンク掲載あり（2020/3/24～）,01,北海道,北海道拓殖バス　オープンデータ,北海道拓殖バス株式会社,20190227,1,https://www.takubus.com/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210302,20210302,20220301,1,2020/10/1改正（春休みダイヤ反映）,r0048,北海道拓殖バス,北海道拓殖バス オープンデータ（GTFS）,https://www.takubus.com/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF/,1
a01002,北海道拓殖バス株式会社,,f0100202,北海道拓殖バス 都市間高速バス・帯広空港連絡バス,北海道拓殖バス 都市間高速バス・帯広空港連絡バス（市内ホテル周り線）,https://www.takubus.com/,1,,01,北海道,北海道拓殖バス　オープンデータ,北海道拓殖バス株式会社,20191112,1,https://www.takubus.com/%E3%82%AA%E3%83%BC%E3%83%97%E3%83%B3%E3%83%87%E3%83%BC%E3%82%BF/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210428,20210428,20220427,1,2021/3/28改正(4/28～),,,,,
a01003,十勝バス株式会社,,f0100301,十勝バス　一般路線、コミュニティバス（帯広市・音更町・幕別町）,一般路線バス,https://www.tokachibus.jp/,1,・ライセンス明記なし（オープンデータとして公開）;・音更町コミュニティバスは「しらかば号」の時刻データのみ,01,北海道,十勝バス　オープンデータ,十勝バス株式会社,20190401,1,https://www.tokachibus.jp/rosenbus/opendata/,(オープンデータとして公開),,,20201215,20201210,20211209,1,2020/12/10改正,,,,,
a01003,十勝バス株式会社,,f0100302,［HODaP］ 十勝バス,十勝バス,https://www.tokachibus.jp/,1,自社サイト公開版あり,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/9ad9de7f-73a9-4695-858f-c09cdf13437a,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01004,網走バス株式会社,,f0100401,網走バス　観光施設めぐり,網走バスGTFS-JPデータ 観光施設めぐり,https://www.abashiribus.com/regular-sightseeing-bus/,1,,01,北海道,網走バス オープンデータ,網走バス株式会社,20190924,1,https://www.abashiribus.com/news/?page_id=563,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210401,20210531,1,2021/4/1改正（～5/31）,,,,,
a01004,網走バス株式会社,,f0100402,網走バス　郊外線・市内線,網走バスGTFS-JPデータ 郊外線・市内線,https://www.abashiribus.com/local-bus/,1,,01,北海道,網走バス オープンデータ,網走バス株式会社,20200129,1,https://www.abashiribus.com/news/?page_id=563,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200703,20200329,20210331,1,2020/3/29改正,,,,,
a01004,網走バス株式会社,,f0100403,［HODaP］ 網走バス,網走バス,https://www.abashiribus.com/,1,自社製データあり,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/c84abf64-f7ba-4d22-8cc1-acac7adbdc6f,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01004,網走バス株式会社,,f0100404,網走バス　女満別空港線,網走バスGTFS-JPデータ 女満別空港線,https://www.abashiribus.com/memanbetsu/,1,,01,北海道,網走バス オープンデータ,網走バス株式会社,20201208,1,https://www.abashiribus.com/news/?page_id=563,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210421,20210428,20210505,1,2021/4/28～5/5,,,,,
a01004,網走バス株式会社,,f0100404,網走バス　女満別空港線,網走バスGTFS-JPデータ 女満別空港線,https://www.abashiribus.com/memanbetsu/,1,,01,北海道,網走バス オープンデータ,網走バス株式会社,20201208,1,https://www.abashiribus.com/news/?page_id=563,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210426,20210506,20210516,2,2021/5/6～5/16,,,,,
a01004,網走バス株式会社,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01005,網走観光交通株式会社,,f0100501,網走観光交通バス,網走観光交通バス,http://www.abashiri-kk.com/,1,HODaPにリンク掲載あり,01,北海道,網走線の時刻表等のデータを「標準的なバス情報フォーマット」として公開します。（網走観光交通）,網走観光交通株式会社,20191122,1,http://www.abashiri-kk.com/info/post-322/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20191125,20190501,20200501,1,,,,,,
a01006,北海道北見バス株式会社,,f0100601,北海道北見バス　一般路線,北海道北見バス 一般路線,https://www.h-kitamibus.co.jp/,1,HODaPにリンク掲載あり,01,北海道,各種ダウンロード（北見バス）,北海道北見バス株式会社,20191201,1,https://www.h-kitamibus.co.jp/download.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210422,20210429,20210502,1,2021/4/29改正（女満別空港線）,,,,,
a01007,阿寒バス株式会社,,f0100701,阿寒バス　一般路線,阿寒バス 一般路線バス,http://www.akanbus.co.jp/,1,HODaPにリンク掲載あり（2020/3/24～）,01,北海道,オープンデータ（阿寒バス）,阿寒バス株式会社,20200117,1,http://www.akanbus.co.jp/gtfs/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210208,20210208,20220207,1,2021/2/1改正,,,,,
a01007,阿寒バス株式会社,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01008,函館市交通局,01202,f0100801,函館市電,函館市電 運行に関するデータ（GTFS-JP）,https://www.city.hakodate.hokkaido.jp/bunya/hakodateshiden/,1,HODaPにリンク掲載あり（2020/3/24～）,01,北海道,函館市オープンデータポータル,函館市交通局,20200129,1,https://www.city.hakodate.hokkaido.jp/docs/2020052700015/,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210318,20200301,20220331,1,2021/4/1改正,,,,,
a01009,旭川電気軌道,,f0100901,［HODaP］ 旭川電気軌道,旭川電気軌道,http://www.asahikawa-denkikidou.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/41ea2ac6-c6e4-47b2-9c1c-b482feaee17c,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01010,あつまバス,,f0101001,［HODaP］ あつまバス,あつまバス,https://www.atsumabus.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/40e699d6-03c7-4191-b328-5e9c13841ab2,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01011,札幌ばんけい,,f0101101,［HODaP］ 札幌ばんけい,札幌ばんけい,https://www.bankei.co.jp/access/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/889906b8-eb1a-41c3-a7b3-75cd69aa891f,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01012,沿岸バス,,f0101201,［HODaP］ 沿岸バス,沿岸バス,http://www.engan-bus.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/0dd30c37-4d45-4a23-8f86-12b74f6e65e1,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01012,沿岸バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01013,恵庭市,01231,f0101301,(HODaP) 恵庭市コミュニティ,恵庭市コミュニティ,https://www.city.eniwa.hokkaido.jp/kurashi/kurashi_tetsuzuki/kotsu/eniwacommunitybus/index.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,恵庭市,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/5f05a49e-1bf0-4de3-918e-de6a1c6255b8,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210201,20200101,20221231,1,,,,,,
a01014,ふらのバス,,f0101401,［HODaP］ ふらのバス,ふらのバス,http://www.furanobus.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/3623aa5b-7d0b-4621-a3c8-b09e55863d27,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01015,羽幌町,01484,f0101501,［HODaP］ 羽幌町コミュニティ,羽幌町コミュニティ,https://www.town.haboro.lg.jp/kurashi/kankyo/traffic/hot-go.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/635cdd26-246c-4bd7-a095-6705c1eebb91,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01016,北海道中央バス,,f0101601,［HODaP］ 北海道中央バス,北海道中央バス,https://www.chuo-bus.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/dbadfccc-670e-49b9-be77-c3f346ee3160,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01016,北海道中央バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01017,じょうてつ,,f0101701,［HODaP］ じょうてつ,じょうてつ,http://www.jotetsu.co.jp/bus/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/fef98fef-6fe2-472f-bde3-9d4f0a509a4a,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01017,じょうてつ,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01018,くしろバス,,f0101801,［HODaP］ くしろバス,くしろバス,http://www.kushirobus.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/dd2557d2-39f9-4e03-8703-117c64eaabe2,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01019,名士バス,,f0101901,［HODaP］ 名士バス,名士バス,http://meishibus.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4bddd9a6-5edf-4887-82aa-b61cb93afc9e,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01020,芽室町,01637,f0102001,［HODaP］ 芽室町コミュニティ,芽室町コミュニティ,http://www.memuro.net/jyagabus.htm,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/2a15bf71-a472-4e7b-9722-1e304ba8e400,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01021,奈井江町,01424,f0102101,［HODaP］ 奈井江町コミュニティ,奈井江町コミュニティ,http://www.town.naie.hokkaido.jp/kurashi/koukyoukoutu/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/af325038-7d05-485d-9b71-85c19a3d96e7,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01022,中標津町,01692,f0102201,［HODaP］ 中標津町コミュニティ,中標津町コミュニティ,https://www.nakashibetsu.jp/shisetsu_koutsu/access/bus/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/75e1e2db-ab48-4dfb-9514-1ebbc898791a,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01023,名寄市,01221,f0102301,［HODaP］ 名寄市コミュニティ,名寄市コミュニティ,http://www.city.nayoro.lg.jp/section/kikaku/vdh2d100000003u8.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/4abe45b3-7390-4d7d-8bf1-e8c7230ab962,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01024,根室交通,,f0102401,［HODaP］ 根室交通,根室交通,http://nemurokotsu.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/8b9cb94b-beb4-4b57-9096-5140ef6f2333,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01024,根室交通,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01025,斜里町,01545,f0102501,［HODaP］ 斜里町コミュニティ,斜里町コミュニティ,https://www.town.shari.hokkaido.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/e59d88f1-2236-41bb-ba8c-75fd4754af1a,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01026,士幌町,01632,f0102601,［HODaP］ 士幌町コミュニティ,士幌町コミュニティ,http://www.shihoro.jp/community_bus/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/3c8f82fe-c997-45c8-9307-c904b206a450,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01027,空知中央バス,,f0102701,［HODaP］ 空知中央バス,空知中央バス,https://www.sorachi.chuo-bus.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/671debb1-44c5-4dea-99eb-be693911c50c,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01028,斜里バス,,f0102801,［HODaP］ 斜里バス,斜里バス,http://www.sharibus.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/d93cb12c-390f-4215-891d-c250db8f26d0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01028,斜里バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01029,当別町,01303,f0102901,(HODaP) 当別町コミュニティ,当別町コミュニティ,https://www.town.tobetsu.hokkaido.jp/site/fureai-bus/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,当別町地域公共交通活性化協議会,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/a3603010-da90-4228-8095-a42a31adf855,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210201,20201228,20210331,1,2021/2/1～,,,,,
a01030,夕鉄バス,,f0103001,［HODaP］ 夕鉄バス,夕鉄バス,https://www.yutetsu.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200220,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/594c9dd3-d356-4445-98e2-c480d49c9d65,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01031,深川市,01228,f0103101,［HODaP］ 深川市コミュニティ,深川市コミュニティ,https://www.city.fukagawa.lg.jp/cms/section/kikaku/gm9h2g0000004qpn.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200227,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/2d439886-69ec-4bf9-9a12-9ee4014e3f3c,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01032,三笠市,01222,f0103201,［HODaP］ 三笠市コミュニティ,三笠市コミュニティ,https://www.city.mikasa.hokkaido.jp/hotnews/detail/00001690.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200227,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/b529697a-82c2-4f78-b6b1-19fce6c9c3dc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01033,ハートランドフェリー,,f0103301,(HODaP) ハートランドフェリー,ハートランドフェリー,http://www.heartlandferry.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ハートランドフェリー,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/677e45d0-45d1-4eaf-a679-319cdbfaa89e,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200417,20200301,20200731,1,,,,,,
a01034,羽幌沿海フェリー,,f0103401,(HODaP) 羽幌沿海フェリー,羽幌沿海フェリー,http://www.haboro-enkai.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,羽幌沿海フェリー株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/b1535cdf-9798-4990-afe2-5c5c5bcdfdfa,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200417,20200301,20200731,1,,,,,,
a01035,道北バス,,f0103501,［HODaP］ 道北バス,道北バス,https://www.dohokubus.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/a89a7707-f346-45e7-8f98-0da0f3332531,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01035,道北バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01036,北紋バス,,f0103601,［HODaP］ 北紋バス,北紋バス,http://www.hokumonbus.com/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/226fe0ae-79af-4971-b15f-332770cdc9c1,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01037,宗谷バス,,f0103701,［HODaP］ 宗谷バス,宗谷バス,http://www.soyabus.co.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/04e3efd7-29fd-4295-ab8d-d27933f94bbc,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01037,宗谷バス,,f0105101,［HODaP］ 高速バス（北海道内）,高速バス,http://www.hokkaido-bus-kyokai.jp/routebus/toshikan.html,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/ccfd2358-c804-4cfe-b4fe-278c3f035c64,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01038,北見市,01208,f0103801,［HODaP］ 北見市コミュニティ,北見市コミュニティ,https://www.city.kitami.lg.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/d4ecb0d3-4b28-4fff-897f-f56979e9b5c9,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01039,蘭越町,01394,f0103901,［HODaP］ 蘭越町コミュニティ,蘭越町コミュニティ,http://www.town.rankoshi.hokkaido.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/595f0db5-9e55-43a5-8b85-74c3edcd7da7,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01040,岩内町,01402,f0104001,［HODaP］ 岩内町コミュニティ,岩内町コミュニティ,https://www.town.iwanai.hokkaido.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/a3be17ab-40ab-4b7d-9051-03562baf2ed4,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01041,白老町,01578,f0104101,［HODaP］ 白老町コミュニティ,白老町コミュニティ,http://www.town.shiraoi.hokkaido.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/120a024f-c2b5-4183-aa90-802398e010fd,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
a01042,白糠町,01668,f0104201,［HODaP］ 白糠町コミュニティ,白糠町コミュニティ,https://www.town.shiranuka.lg.jp/,1,,01,北海道,北海道オープンデータ・プラットフォーム（HODaP）,ジョルダン株式会社,20200319,1,https://ckan.hoda.jp/dataset/gtfs-data/resource/f4f6deb3-e9ad-469e-aa39-38279bdbfeb0,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210430,20210401,20210930,1,2021/4/1～,,,,,
